,,0
4_2_1,3_1_1,-0.8915899628299386
5_2_3,2_1_4_3,-0.891764192753083
8_1_1,3_1_1,-0.8926188151938644
8,3_1_1,-0.892667937205774
8_2_1,3_1_1,-0.8927180646135955
5_2_3,5_1,-0.8934511566943152
4,3_1_4,-0.8954833016826739
7_2,2_2,-0.8959679432668014
8_3_2,5_3_2,-0.8986194307712924
3_3,3_1_1,-0.8993500322813915
5_2_3,5,-0.9006397370907013
5_3_2,1,-0.902524460876227
8_1,3_1_1,-0.906620058864553
4,3,-0.9087563388170882
7_2,2_2_3,-0.9088620329927868
3,2_2_3,-0.9174172554416168
7_2,month,-0.9186744091246272
8_1_2,5,-0.9194809025341768
5_2,month,-0.919918749994798
8_2_2,5,-0.9200391997558311
8_1_2_1,5,-0.920560084093138
3,2_2,-0.9251896246972962
3_1_1,1,-0.9295325723990306
5,3_3,-0.9313296364416878
8_1_2_1,5_3_2,-0.9316530485509976
5_2_3,2_1_3,-0.9324636662157336
8_3_1,5_2_3,-0.937530061409385
3_1_4,month,-0.9381763065562664
5,month,-0.939357029447625
5_2,3_3,-0.94084430460563
8_1_2_1,5_2,-0.9421931039021734
5,4_2,-0.9426281081045452
3_1_1,month,-0.9445575453386786
8_1,5,-0.946889161003563
8_1_2_1,3_1_1,-0.9493058696433776
7_2,1,-0.9493221149038988
3_1_4,1,-0.9493231158621364
8_1_2_3,5,-0.9538241347087032
5,2_3,-0.9540063843690532
7,month,-0.9572422019266004
8_1_2,5_3_2,-0.958372792777156
8_1_2_2,5,-0.958829326504522
7_2,4,-0.9594403972570628
8_2_2,5_2,-0.9611231169390004
5_2,2_3,-0.9616889214798248
5,4_2_2,-0.9626508899300028
5_2,4_2,-0.962862858475441
8_1_2,5_2,-0.963220558369838
3_1,month,-0.9632565197170356
3_3,3_1_4,-0.963412027042271
8,5,-0.9649733371555844
5,4_2_1,-0.9664445104794912
5,1,-0.966862468341694
8_2_1,5,-0.9668874142808256
8_1_1,5,-0.9669279388962546
5_2,4_2_2,-0.9730923536706092
8_2_2,5_3_2,-0.9736883958103032
5_2,1,-0.9737975196534038
8_1_2_2,5_2,-0.9744962516787764
5_2,4_2_1,-0.9745152230242888
8_1_1,5_2,-0.9748975594546744
8_2_1,5_2,-0.9749187452358354
8_1_2_3,5_2,-0.9752914977600964
8,5_2,-0.975799538938296
8_1,5_2,-0.976359610137564
8_1,5_3_2,-0.9803829238563888
7_2,3_3,-0.9805724127427874
3_1,1,-0.9816785575314446
5_3_2,4_2,-0.983322220240927
3_3,3_1,-0.9858127688972534
6_3_1,6,-0.9868669615219238
7,1,-0.9918297059997604
8_1_2_3,5_3_2,-0.9959174126767718
6_3_1,6_3,-0.9965110255606312
8_1_2_2,5_3_2,-0.9968433008652572
5_3_2,2_3,-0.9984722099954444
5_3_2,4_2_2,-0.9993787704281388
7,3_3,-0.9997316382871988
8,5_3_2,-0.999803760949868
5_3_2,4_2_1,-0.9999611194174982
8_1_1,5_3_2,-0.9999741175999968
8_2_1,5_3_2,-0.9999784366076324
6_3_2,6_3_1,-0.9999999339578092
