,,0
4,3_1,-0.8159529705335831
5_2,2_1_4_1,-0.8175040801877737
7_3,month,-0.8192186766362529
2_1_4_1,month,-0.822582159897408
8_3,8_1_2_3,-0.822633567756215
8_3,8_2_1,-0.822638351612575
8_3,4_2_1,-0.8226434884344653
8_3,8_1_1,-0.8227427860092773
8_1,5_3,-0.8248784672624702
8,5_3,-0.8254132101643646
4,3_1_4,-0.8273564541173366
7_3,3_3,-0.8293528711320879
6_3_2,5_1,-0.8319587641198803
5_3,4_2_2,-0.8324455851678758
8_1_2_3,5_3,-0.8329805474542349
5_2_3,5_1,-0.8346112224743021
5_3_1,3_1_1,-0.8366176203119062
5_3,2_3,-0.8367206236113025
5_3,4_2_1,-0.8394202418270004
8_2_1,5_3,-0.8395365972974272
8_1_1,5_3,-0.8398267927752086
5_2,2_1_4,-0.8400259578446594
5_2_3,2_1_4_3,-0.8403227640332446
8_1_1_3,6_3_2,-0.8409454526987892
8_3_2,7_3,-0.8412686863284535
6_3_2,3_1,-0.8420269547092004
8_1_2_2,2_1_3,-0.8426765912691927
8_2_1_4,4_2,-0.8434439040392053
5_2_3,2_1_4,-0.8434445775354908
8_1_2_1,5_2,-0.8451486568765477
3_3,2_1_3,-0.8453968149664371
2_1_4,month,-0.8469681708548277
3_3,2,-0.8479266722655765
5_3_2,month,-0.8506893786797293
5_3_1,2_2,-0.8507759965299962
5_2_3,2_1_3,-0.8512674721692649
5_3_2,3_3,-0.8514358557252694
8_1_2,2_1_3,-0.8516815796676509
6_3_2,3_1_4,-0.8531748614570099
5_3_1,2_2_3,-0.8535164918619391
8_1,2_1_3,-0.8537152687902795
4_2_2,2_1_3,-0.8539165518788423
5_2,2_1_4_3,-0.8539881644098722
8,2_1_3,-0.85507964886966
5_3_1,4,-0.8557661290098445
2_3,2_1_3,-0.8575449295774635
3_1_4,2_3,-0.8576562925236753
5_2_3,2_1_4_1,-0.8578192238155012
5_3,5_2_3,-0.8579479779944487
8_3,5_2,-0.8583793496241735
8_3_2,7,-0.8591083897848932
8_3_2,7_2,-0.8607781418832753
2_1_4_3,month,-0.8621834367364396
4_2_2,3_1_4,-0.8622734920294655
3_3,2_1,-0.864461126528802
8_1,3_1_4,-0.8650015026705252
8_3,6_3_2,-0.8676567317143759
2_1_3,1,-0.8699681309952031
8_3_2,5_3_2,-0.8706063244472634
3_1,2_3,-0.8706252366710421
8_2_2,7,-0.8707815372973577
5,3_1_1,-0.870908992416368
8_1_2_3,2_1_3,-0.8712572187486555
4_2_1,2_1_3,-0.8713352986122483
8_2_1,2_1_3,-0.8713796008490586
8_1_1,2_1_3,-0.8715398198218712
8_3_1,4_2_2,-0.8722740494590203
8_2_2,7_2,-0.872990014570491
8_2_1_4,6_3_2,-0.874200945873404
5_3,5_2,-0.8752903434656366
4_2_2,3_1,-0.8759724503052838
8_1,3_1,-0.876216965732374
8_3,3_3,-0.8762739409020852
8_1_2_2,2_1,-0.8765835167654318
8,3_1_4,-0.8767689896985363
8_3_1,8_1,-0.8774028057602998
8_3_1,2_3,-0.8777588391628827
8_1_2,2_1,-0.8780141563181946
8_3,1,-0.87915405046646
5_2,3_1_4,-0.8796388663228512
8_1_2_2,3_1_4,-0.8799110583558842
8_1,2_1,-0.8808896902533144
5_2_3,2_1,-0.8815075139902275
4_2_2,2_1,-0.8818206917170033
8_3_1,8_1_2_2,-0.8820019142472609
5_1,4_2,-0.8829952915486117
8,2_1,-0.8844219457483147
2_3,2_1,-0.8851053418033313
5_2,3_1,-0.8856766230979187
8_3_1,8,-0.885743992790187
8_1_1,3_1_4,-0.8875112035290879
8_2_1,3_1_4,-0.8876606134125082
4_2_1,3_1_4,-0.8878186860743151
8_3_1,8_1_2,-0.8894087712951967
8,3_1,-0.8894627847453959
8_1_2,3_1_4,-0.8897125763177223
3_3,1_1,-0.8904035014792929
8_1_2_3,3_1_4,-0.8917206098298576
5_1,3_3,-0.8920267576568275
7_2,month,-0.8921969307587554
8_1_2_2,3_1,-0.8926277075017446
8_1_1_3,2_3,-0.8929519377491302
7,month,-0.8943313987839014
8_1_1_3,4_2_2,-0.8953146558584195
2_1,1,-0.8953844279764508
8_1_2_3,2_1,-0.896053511341442
5,month,-0.8973295822275971
8_1_2,3_1,-0.8980309210854017
8_2_1,2_1,-0.8985742099369758
4_2_1,2_1,-0.8985763390576867
8_1_1,2_1,-0.8986881159191658
5,1,-0.8992498867303006
8_1_1,3_1,-0.8992837271227362
3_1_1,3,-0.8994214288364923
8_2_1,3_1,-0.8994287370610555
4_2_1,3_1,-0.899583991890802
8_3_1,8_1_1,-0.9001955796484992
8_3_1,8_2_1,-0.9002361028178839
8_3_1,4_2_1,-0.9003035031748107
8_2_2,5_3_2,-0.9006542100687862
6_3_1,month,-0.9014072000463852
8_1_2_3,3_1,-0.90195480364173
7_2,3_3,-0.9020880688835908
8_3_1,8_1_2_3,-0.9026088309211996
8_1_1_3,8_1,-0.9037853086706455
7,3_3,-0.9042026592043254
8_1_2_2,8_1_1_3,-0.904771924427084
7_3,1,-0.9057315934198448
8_2_2,7_3,-0.9058312611935624
5_2,2_1_3,-0.9063474371382456
8_1_1_3,8,-0.9063585734345156
4_2,1_1,-0.908473962582522
1_1,month,-0.9111092251386168
2_1,month,-0.9124243808714436
8_3_1,6_3_2,-0.9126396615053932
8_3_1,5_2,-0.913313201803178
2_1_3,month,-0.914327368990072
8_1_1_3,8_1_1,-0.9153847320625396
8_2_1,8_1_1_3,-0.9155057388316256
8_1_1_3,4_2_1,-0.915624812890466
8_2_1_4,3_3,-0.9179162111449954
3_1_1,2,-0.9219058575996903
8_1_2_3,8_1_1_3,-0.9249241999303588
8_2_1_4,8_1_2_2,-0.9252482800926828
5_3_2,1,-0.9256486291973516
8_2_1_4,4_2_2,-0.926143721544188
8_2_1_4,8_1,-0.927007779975545
8_1_2,8_1_1_3,-0.9290270140351838
5,2_2,-0.929205989385784
5_2,2_1,-0.9295355396010142
8_1_1_3,5_2,-0.930050618472498
8_2_1_4,2_3,-0.9306190324578804
5,2_2_3,-0.931019769655114
8_2_1_4,8_1_2,-0.93282187510003
5_1,month,-0.9336367351974458
5_1,1,-0.9347986951989168
8_2_1_4,8,-0.934848546152726
8_1_2_2,5_1,-0.9358059160079522
1_1,1,-0.9385378889617552
7,4_2,-0.9391899366395928
7_2,4_2,-0.9408488120578594
8_3_1,3_3,-0.9410545856458222
8_3,month,-0.9415531287507108
5_1,4_2_2,-0.9419055703846696
5_1,2_3,-0.9427005450299096
8_1,5_1,-0.943680507249536
3,2_2_3,-0.9447567700234956
8,5_1,-0.9452777907727128
8_2_1_4,8_1_1,-0.9457422087411088
8_2_1_4,8_2_1,-0.9457631895503746
8_2_1_4,4_2_1,-0.9458068321577736
3,2_2,-0.945937234777218
4,3,-0.9483738148446466
8_2_1_4,8_1_2_3,-0.9486477770187816
8_1_2,5_1,-0.9492468464698376
8_2_1_4,1,-0.952264458596782
8_1_2_2,1_1,-0.9524410259400063
8_2_1,5_1,-0.953953181639372
5_1,4_2_1,-0.9539600773849664
8_1_1,5_1,-0.9539748640626486
8_1_1_3,3_3,-0.9541523516972076
2_3,1_1,-0.955843721549004
8_1,1_1,-0.9565626933658348
8_3_1,1,-0.9567602575241092
8_2_1_4,month,-0.9570502088929208
4_2_2,1_1,-0.957557088735189
8_2_1_4,5_2,-0.9584148542319136
8_1_2_3,5_1,-0.958571216131312
5,3_3,-0.9602001173292112
7_2,1,-0.9602022719653568
8,1_1,-0.960828676871264
7,1,-0.9615189571455104
8_1_2,1_1,-0.9624274366744184
5_2,1_1,-0.9655489607418484
8_1_1,1_1,-0.9657364487390756
8_2_1,1_1,-0.9657662306415856
4_2_1,1_1,-0.9657984295829748
5_3_2,4_2,-0.9665516023913262
5_2,5_1,-0.9683471108372328
7_3,5_2,-0.9685965029020474
3_1,month,-0.9693852281222208
8_1_1_3,month,-0.9700111241635826
8_1_2_3,1_1,-0.9702798334066556
8_1_2,7_3,-0.9714716658222988
7_3,4_2,-0.971708367715746
2_2,2,-0.9721552443969592
8_1_1_3,1,-0.9725185359503514
2_2_3,2,-0.972729622589858
8_3_1,month,-0.9741841430176226
5,4,-0.9745567387044368
3_1_4,month,-0.9759091094077886
7,5_2,-0.976427041016823
7_2,5_2,-0.9767588722657368
5_3_2,5_2,-0.9838034115050974
7,2_3,-0.9849201035308276
8_1,7,-0.9852651615264996
8_1_2,7,-0.985526253370384
7_2,2_3,-0.9857635003769574
8_1_2,7_2,-0.986032921964896
8_1,7_2,-0.9860377169874504
7,4_2_2,-0.9867272136107572
8_1_2_3,7_3,-0.9869420792630496
8_1,7_3,-0.9870264066679104
7_2,4_2_2,-0.9875450459258336
8_1_2_2,7_3,-0.9889064564078958
8_1_2,5_3_2,-0.9895149228913503
8_1_2_2,7,-0.9904136145202828
8,7,-0.9910094585834596
8_1_2_2,7_2,-0.991108499724468
3_1_4,1,-0.9911895166214296
8,7_2,-0.9917029731856069
8,7_3,-0.9918845685478136
7_3,2_3,-0.9925511040431833
3_3,3_1,-0.9925668488087432
7_3,4_2_1,-0.9926146423689436
8_2_1,7_3,-0.9926464912567434
8_1_1,7_3,-0.9927148259047492
3_3,3_1_4,-0.9929055040900368
8_1_2_3,7,-0.9932602920193604
7_3,4_2_2,-0.9936289079837576
8_1_2_3,7_2,-0.9937550248177798
8_1_1,7,-0.993782081222395
8_2_1,7,-0.993816666336434
7,4_2_1,-0.9938561566542614
3_1,1,-0.994079287104514
8_1_1,7_2,-0.9943213635520832
8_2_1,7_2,-0.9943554778752924
7_2,4_2_1,-0.9943937781665676
8_1,5_3_2,-0.996102115556009
8_1_2_2,5_3_2,-0.9968459370394236
4,2,-0.9973312186247764
5_3_2,2_3,-0.9979921277222706
5_3_2,4_2_2,-0.9980098520808492
8_1_2_3,5_3_2,-0.9987432800509968
8,5_3_2,-0.9993492278950894
8_1_1,5_3_2,-0.9999793535521924
8_2_1,5_3_2,-0.9999799141785426
5_3_2,4_2_1,-0.9999799953658264
6_3_2,6_3_1,-0.9999999696968872
