,index_id1,index_id2,value,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
2041,91790,57388.0,0.5198773713062802,PCT专利申请数量(年度),t,专利,申请量,ValueOntology.QUANTITY,1.036631555646075,化学纤维制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,1.046303811106154
2047,141033,57388.0,0.5132593580788954,本年度新增注册智能制造产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.DIFF_QUANTITY,1.0250599958126805,化学纤维制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,1.046303811106154
2049,154543,57388.0,0.544950111620702,本省拥有优质大学(全国百强)数量,t,配套,优质大学,ValueOntology.QUANTITY,0.980856789529986,化学纤维制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,1.046303811106154
2051,60780,57388.0,0.5217026586931173,智能制造产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.9394016642248124,化学纤维制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,1.046303811106154
2054,139892,57388.0,0.5229235847712848,通用设备制造业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.8811753388407154,化学纤维制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,1.046303811106154
2055,42583,57388.0,0.5120791532879528,商务住宅；产业园区；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.6742818187801246,化学纤维制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,1.046303811106154
2056,91789,57388.0,0.5495608795470182,PCT专利授权数量(年度),t,专利,授权量,ValueOntology.QUANTITY,1.1033373178968755,化学纤维制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,1.046303811106154
2058,72026,57388.0,0.5073040743306124,电气机械和器材制造业企业数量（上市）,t,行业（上市企业）,制造业（上市）,ValueOntology.QUANTITY,1.1803668653406585,化学纤维制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,1.046303811106154
2059,71881,57388.0,0.5489145501651094,近2年本地注册企业数量增长（上市）,t,行业（上市企业）,总量（上市）,ValueOntology.DIFF_QUANTITY,0.9523266699238656,化学纤维制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,1.046303811106154
2074,139892,57253.0,0.5395276486975618,通用设备制造业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.8811753388407154,化学纤维制造业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,1.032545731559441
2097,139817,57392.0,0.5849083963121209,专用设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,1.0506063561336645,通用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8301188811478605
2099,139816,57392.0,0.6676616339798165,通用设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,1.0010482075961562,通用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8301188811478605
2100,107624,57392.0,0.5017759190190387,每万人港口码头相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.8580436099176025,通用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8301188811478605
2111,149667,57392.0,0.5448008072780083,每万人通用设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,1.056512402395789,通用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8301188811478605
2118,139976,57392.0,0.6676614829914446,通用设备制造业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,1.0010475175251277,通用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8301188811478605
2129,139977,57392.0,0.5849078529826434,专用设备制造业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,1.0506053917886846,通用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8301188811478605
2136,149668,57392.0,0.5333671965553896,每万人专用设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,1.0588230652974384,通用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8301188811478605
2143,139892,57392.0,0.6693683162670915,通用设备制造业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.8811753388407154,通用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8301188811478605
2146,56767,57392.0,0.5014403923418083,交通设施服务；港口码头；此类数据总个数,f,POI,交通设施服务,ValueOntology.QUANTITY,0.8562850764750263,通用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8301188811478605
2150,71950,57394.0,0.700857097449743,制造业企业数量全国占比（大类）（上市）,t,行业（上市企业）,制造业（上市）,ValueOntology.PROPORTION_OF_NATION,0.8242358967395629,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2193,139817,57394.0,0.5624378271884166,专用设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,1.0506063561336645,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2195,139816,57394.0,0.6338149024896217,通用设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,1.0010482075961562,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2197,107640,57394.0,0.6876968825060041,每万人工厂相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.8004230633207317,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2198,107589,57394.0,0.5904623642040421,每万人产业园区相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6770107975603697,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2199,107504,57394.0,0.5228988413703825,每万人人才市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6110877389908148,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2204,91793,57394.0,0.5536638783557145,机构专利授权量(年度),t,专利,授权量,ValueOntology.QUANTITY,0.6820736138114213,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2210,91791,57394.0,0.52282156281852,专利授权总量(年度),t,专利,授权量,ValueOntology.QUANTITY,0.6309042441229286,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2211,91787,57394.0,0.5234938569012934,机构专利申请量(年度),t,专利,申请量,ValueOntology.QUANTITY,0.6838193220306109,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2221,149667,57394.0,0.5415593963917092,每万人通用设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,1.056512402395789,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2235,139976,57394.0,0.6338158818697747,通用设备制造业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,1.0010475175251277,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2254,139977,57394.0,0.5624378480284037,专用设备制造业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,1.0506053917886846,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2257,71896,57394.0,0.5172937794619464,注册资本1-5亿企业数量（上市）,t,行业（上市企业）,注册资本（上市）,ValueOntology.QUANTITY,0.8004587777050168,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2259,141033,57394.0,0.5683840374596183,本年度新增注册智能制造产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.DIFF_QUANTITY,1.0250599958126805,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2263,72046,57394.0,0.6876847251597856,公司企业；工厂；此类数据总个数,f,POI,公司企业,ValueOntology.QUANTITY,0.798030330807749,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2264,149668,57394.0,0.5061469971679827,每万人专用设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,1.0588230652974384,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2267,139893,57394.0,0.5636296706307938,专用设备制造业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.9861866826058632,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2273,141497,57394.0,0.5925795974581185,本年度新增注册专用设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,1.2559604824308053,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2275,60780,57394.0,0.6591761846571719,智能制造产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.9394016642248124,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2287,139892,57394.0,0.5824166381809546,通用设备制造业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.8811753388407154,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2288,71946,57394.0,0.7008568846697336,制造业企业数量（大类）（上市）,t,行业（上市企业）,制造业（上市）,ValueOntology.QUANTITY,0.8242362688391514,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2289,139891,57394.0,0.5497202673079951,金属制品业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.6759050758859818,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2290,42583,57394.0,0.5901252722972559,商务住宅；产业园区；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.6742818187801246,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2292,60717,57394.0,0.5213286976280351,新材料产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.7503968857114293,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2301,60707,57394.0,0.5718933877382655,第二产业增加值(根据产业占比计算),t,经济,,ValueOntology.DIFF_QUANTITY,0.6626709391731961,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2305,71948,57394.0,0.5319282385555146,制造业企业数量占比（大类）（上市）,t,行业（上市企业）,制造业（上市）,ValueOntology.PERCENTAGE,0.6345630111808168,专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.7402929531555871
2312,71950,57246.0,0.5592641329143814,制造业企业数量全国占比（大类）（上市）,t,行业（上市企业）,制造业（上市）,ValueOntology.PROPORTION_OF_NATION,0.8242358967395629,纺织服装、服饰业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9441912849919166
2336,139816,57246.0,0.5508173714964373,通用设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,1.0010482075961562,纺织服装、服饰业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9441912849919166
2337,138987,57246.0,0.5575064877066209,纺织业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.9582179051981788,纺织服装、服饰业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9441912849919166
2339,138986,57246.0,0.5163374692598425,渔业个体工商户数量,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.QUANTITY,1.160092674379279,纺织服装、服饰业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9441912849919166
2340,107640,57246.0,0.5332180194553588,每万人工厂相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.8004230633207317,纺织服装、服饰业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9441912849919166
2363,139976,57246.0,0.5508169962147939,通用设备制造业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,1.0010475175251277,纺织服装、服饰业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9441912849919166
2382,139946,57246.0,0.516340198333429,渔业个体工商户数量全国占比,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.PROPORTION_OF_NATION,1.1600967304462906,纺织服装、服饰业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9441912849919166
2386,72046,57246.0,0.5320363902135122,公司企业；工厂；此类数据总个数,f,POI,公司企业,ValueOntology.QUANTITY,0.798030330807749,纺织服装、服饰业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9441912849919166
2400,139959,57246.0,0.5575056953329025,纺织业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,0.9582148985305056,纺织服装、服饰业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9441912849919166
2402,71946,57246.0,0.5592641502161257,制造业企业数量（大类）（上市）,t,行业（上市企业）,制造业（上市）,ValueOntology.QUANTITY,0.8242362688391514,纺织服装、服饰业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9441912849919166
2403,139891,57246.0,0.5998862167899832,金属制品业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.6759050758859818,纺织服装、服饰业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9441912849919166
2406,91789,57246.0,0.5141790299391695,PCT专利授权数量(年度),t,专利,授权量,ValueOntology.QUANTITY,1.1033373178968755,纺织服装、服饰业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9441912849919166
2409,139527,57246.0,0.5410703940828494,纺织业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.8785451989467967,纺织服装、服饰业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9441912849919166
2410,139521,57246.0,0.5911131908833482,渔业个体工商户数量占比,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.PERCENTAGE,1.1324017690047534,纺织服装、服饰业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9441912849919166
2411,71948,57246.0,0.5133352863899685,制造业企业数量占比（大类）（上市）,t,行业（上市企业）,制造业（上市）,ValueOntology.PERCENTAGE,0.6345630111808168,纺织服装、服饰业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9441912849919166
2430,139011,57166.0,-0.5101752497743304,卫生个体工商户数量,t,行业（个体工商户）,卫生和社会工作,ValueOntology.QUANTITY,0.8469955692307716,纺织业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8324289974698187
2442,138987,57166.0,0.5018437495031272,纺织业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.9582179051981788,纺织业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8324289974698187
2443,107589,57166.0,0.6932149914746367,每万人产业园区相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6770107975603697,纺织业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8324289974698187
2509,139959,57166.0,0.5018417125167266,纺织业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,0.9582148985305056,纺织业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8324289974698187
2513,60772,57166.0,0.5202998724437689,机器人产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.8046386274048449,纺织业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8324289974698187
2517,42583,57166.0,0.6944467219506526,商务住宅；产业园区；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.6742818187801246,纺织业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8324289974698187
2521,141066,57166.0,0.5301397046521371,本年度注销机器人产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,1.1229770223625664,纺织业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8324289974698187
2526,140024,57166.0,-0.5101757519194634,卫生个体工商户数量全国占比,t,行业（个体工商户）,卫生和社会工作,ValueOntology.PROPORTION_OF_NATION,0.8469955959426281,纺织业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.8324289974698187
2545,139011,110777.0,-0.5101756420459044,卫生个体工商户数量,t,行业（个体工商户）,卫生和社会工作,ValueOntology.QUANTITY,0.8469955692307716,纺织业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.8324275085296902
2556,138987,110777.0,0.5018432544007733,纺织业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.9582179051981788,纺织业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.8324275085296902
2557,107589,110777.0,0.6932161982337333,每万人产业园区相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6770107975603697,纺织业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.8324275085296902
2602,139959,110777.0,0.5018412174206263,纺织业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,0.9582148985305056,纺织业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.8324275085296902
2605,42583,110777.0,0.6944479348018399,商务住宅；产业园区；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.6742818187801246,纺织业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.8324275085296902
2608,141066,110777.0,0.5301390056021996,本年度注销机器人产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,1.1229770223625664,纺织业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.8324275085296902
2611,140024,110777.0,-0.5101761441971877,卫生个体工商户数量全国占比,t,行业（个体工商户）,卫生和社会工作,ValueOntology.PROPORTION_OF_NATION,0.8469955959426281,纺织业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.8324275085296902
2612,110810,71881.0,0.5489145501651096,化学纤维制造业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,1.0463038111061609,近2年本地注册企业数量增长（上市）,t,行业（上市企业）,总量（上市）,ValueOntology.DIFF_QUANTITY,0.9523266699238656
2614,107595,71881.0,0.6448268137011764,每万人别墅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.8720862864776385,近2年本地注册企业数量增长（上市）,t,行业（上市企业）,总量（上市）,ValueOntology.DIFF_QUANTITY,0.9523266699238656
2615,149729,71881.0,-0.5156618287733481,每万人卫生个体工商户数量,t,行业（个体工商户）,卫生和社会工作,ValueOntology.QUANTITY_PER_CAPITA,0.8657092535806079,近2年本地注册企业数量增长（上市）,t,行业（上市企业）,总量（上市）,ValueOntology.DIFF_QUANTITY,0.9523266699238656
2618,91790,71881.0,0.5967478509115628,PCT专利申请数量(年度),t,专利,申请量,ValueOntology.QUANTITY,1.036631555646075,近2年本地注册企业数量增长（上市）,t,行业（上市企业）,总量（上市）,ValueOntology.DIFF_QUANTITY,0.9523266699238656
2622,141544,71881.0,-0.5108584494172878,本年度新增注册卫生个体工商户数量,t,行业（个体工商户）,卫生和社会工作,ValueOntology.DIFF_QUANTITY,0.9743107840373434,近2年本地注册企业数量增长（上市）,t,行业（上市企业）,总量（上市）,ValueOntology.DIFF_QUANTITY,0.9523266699238656
2623,91789,71881.0,0.5622129949804908,PCT专利授权数量(年度),t,专利,授权量,ValueOntology.QUANTITY,1.1033373178968755,近2年本地注册企业数量增长（上市）,t,行业（上市企业）,总量（上市）,ValueOntology.DIFF_QUANTITY,0.9523266699238656
2625,56680,71881.0,0.6460659733728493,商务住宅；住宅区；别墅；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.8706642451329792,近2年本地注册企业数量增长（上市）,t,行业（上市企业）,总量（上市）,ValueOntology.DIFF_QUANTITY,0.9523266699238656
2632,71950,70598.0,0.6390319987071025,制造业企业数量全国占比（大类）（上市）,t,行业（上市企业）,制造业（上市）,ValueOntology.PROPORTION_OF_NATION,0.8242358967395629,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2667,139806,70598.0,0.5392990947625678,文教、工美、体育和娱乐用品制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.9283325988779504,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2669,139815,70598.0,0.5858501004376414,金属制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.799774621029196,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2670,139804,70598.0,0.5769513111476287,造纸和纸制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.9736228023298724,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2672,139821,70598.0,0.5204389822519488,计算机、通信和其他电子设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,1.1969666285424072,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2673,139817,70598.0,0.6665012191299092,专用设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,1.0506063561336645,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2675,139816,70598.0,0.7432743114042196,通用设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,1.0010482075961562,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2676,138987,70598.0,0.5584853125265307,纺织业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.9582179051981788,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2677,107640,70598.0,0.7554170825242079,每万人工厂相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.8004230633207317,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2678,107589,70598.0,0.5572906790245863,每万人产业园区相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6770107975603697,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2679,107617,70598.0,-0.5057461063109591,每万人科研机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5739269972237474,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2685,91793,70598.0,0.5059151210486473,机构专利授权量(年度),t,专利,授权量,ValueOntology.QUANTITY,0.6820736138114213,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2689,91791,70598.0,0.5141502536793096,专利授权总量(年度),t,专利,授权量,ValueOntology.QUANTITY,0.6309042441229286,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2694,149672,70598.0,0.5220241113268789,每万人计算机、通信和其他电子设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,1.1952103531655,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2695,149666,70598.0,0.5716475990990595,每万人金属制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,0.8342373874189891,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2696,149657,70598.0,0.5600211680136087,每万人文教、工美、体育和娱乐用品制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,0.9422508511773448,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2701,149667,70598.0,0.6358873042132163,每万人通用设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,1.056512402395789,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2709,139981,70598.0,0.5204389416523814,计算机、通信和其他电子设备制造业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,1.1969686769283447,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2715,139976,70598.0,0.7432736770587551,通用设备制造业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,1.0010475175251277,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2716,139966,70598.0,0.5392993609646426,文教、工美、体育和娱乐用品制造业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,0.9283316655520044,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2718,139964,70598.0,0.5769514726786203,造纸和纸制品业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,0.9736230863608204,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2721,149655,70598.0,0.5198824261002051,每万人造纸和纸制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,0.9978375095981596,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
2738,139977,70598.0,0.6665011719815948,专用设备制造业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,1.0506053917886846,制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7700872414265685
