,index_id1,index_id2,value,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
27545,141535,140519.0,0.5374033611847397,本年度新增注册专业技术服务业个体工商户数量,t,行业（个体工商户）,科学研究和技术服务业,ValueOntology.DIFF_QUANTITY,0.8184128284412726,本年度注销建筑业企业数量（大类）,t,行业（企业）,建筑业,ValueOntology.QUANTITY,0.5526100301513481
27547,56632,140519.0,0.584711432319194,医疗保健服务；专科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.5133771715383586,本年度注销建筑业企业数量（大类）,t,行业（企业）,建筑业,ValueOntology.QUANTITY,0.5526100301513481
27549,157439,140519.0,0.5315104982543359,本省开通普通列车的客运火车站数量（D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.7448753560781376,本年度注销建筑业企业数量（大类）,t,行业（企业）,建筑业,ValueOntology.QUANTITY,0.5526100301513481
27550,56635,140519.0,0.523372975294945,医疗保健服务；专科医院；眼科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.8003116643070546,本年度注销建筑业企业数量（大类）,t,行业（企业）,建筑业,ValueOntology.QUANTITY,0.5526100301513481
27555,157413,140519.0,0.590912546315011,本省民航机场数量,t,交通,民航机场,ValueOntology.QUANTITY,0.7731501776115002,本年度注销建筑业企业数量（大类）,t,行业（企业）,建筑业,ValueOntology.QUANTITY,0.5526100301513481
27559,112327,140519.0,0.535335991276607,近2年职业技术学校相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.641329458223287,本年度注销建筑业企业数量（大类）,t,行业（企业）,建筑业,ValueOntology.QUANTITY,0.5526100301513481
27706,141793,141260.0,0.524322903190117,居民服务、修理和其他服务业个体工商户数量全国占比（大类）,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.PROPORTION_OF_NATION,0.890195307072604,本年度新增注册其他服务业企业数量,t,行业（企业）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.6571831998214351
27710,139856,141260.0,0.5130569948179202,其他服务业个体工商户数量,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.QUANTITY,0.6507089149439604,本年度新增注册其他服务业企业数量,t,行业（企业）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.6571831998214351
27712,141685,141260.0,0.5126460992414889,本年度新增注册餐饮业个体工商户数量全国占比,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.PROPORTION_OF_NATION,1.0041950386262433,本年度新增注册其他服务业企业数量,t,行业（企业）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.6571831998214351
27713,141730,141260.0,0.5295044333557812,本年度新增注册居民服务业个体工商户数量全国占比,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.PROPORTION_OF_NATION,0.9969567330598336,本年度新增注册其他服务业企业数量,t,行业（企业）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.6571831998214351
27719,141759,141260.0,0.524323452021295,居民服务、修理和其他服务业个体工商户数量（大类）,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.QUANTITY,0.8901954802640583,本年度新增注册其他服务业企业数量,t,行业（企业）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.6571831998214351
27720,141731,141260.0,0.5577374880165183,本年度新增注册机动车、电子产品和日用产品修理业个体工商户数量全国占比,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.PROPORTION_OF_NATION,1.0717646986712743,本年度新增注册其他服务业企业数量,t,行业（企业）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.6571831998214351
27724,141732,141260.0,0.5469438064037426,本年度新增注册其他服务业个体工商户数量全国占比,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.PROPORTION_OF_NATION,1.0727646902994254,本年度新增注册其他服务业企业数量,t,行业（企业）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.6571831998214351
27726,141543,141260.0,0.5167254089033783,本年度新增注册其他服务业个体工商户数量,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.7158806213937661,本年度新增注册其他服务业企业数量,t,行业（企业）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.6571831998214351
27728,141428,140030.0,0.5327729322466349,本年度新增注册住宿业企业数量全国占比,t,行业（企业）,住宿和餐饮业,ValueOntology.PROPORTION_OF_NATION,0.7860076885065279,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27729,141414,140030.0,0.5240934837190026,本年度新增注册房屋建筑业企业数量全国占比,t,行业（企业）,建筑业,ValueOntology.PROPORTION_OF_NATION,0.7863322258496495,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27734,140483,140030.0,0.5468918941207128,本年度新增注册建筑业企业数量全国占比（大类）,t,行业（企业）,建筑业,ValueOntology.PROPORTION_OF_NATION,0.5557385458589288,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27742,141372,140030.0,0.6010369976011524,本年度新增注册农、林、牧、渔专业及辅助性活动企业数量全国占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PROPORTION_OF_NATION,0.7840480255739344,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27747,107557,140030.0,0.5418985731052536,每万人妇科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7337988128149819,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27748,107559,140030.0,0.6378293625687,每万人诊所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5582136951294494,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27749,107574,140030.0,0.5005624830956401,每万人旅馆招待所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5856599479885637,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27767,149853,140030.0,-0.6424718805716729,驾车100分钟可达的优质医院(全国百强)总评分,t,配套,优质医院,ValueOntology.SCORE,1.1794804995972237,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27768,149854,140030.0,-0.6062472635488644,驾车110分钟可达的优质医院(全国百强)总评分,t,配套,优质医院,ValueOntology.SCORE,1.136251510228304,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27769,149855,140030.0,-0.5641421887257846,驾车120分钟可达的优质医院(全国百强)总评分,t,配套,优质医院,ValueOntology.SCORE,1.1611466200671914,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27774,107692,140030.0,0.5189996403790965,每万人房屋建筑业企业数量,t,行业（企业）,建筑业,ValueOntology.QUANTITY_PER_CAPITA,0.6218673875117143,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27775,149850,140030.0,-0.6736506125797017,驾车70分钟可达的优质医院(全国百强)总评分,t,配套,优质医院,ValueOntology.SCORE,1.2802324306878847,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27778,149849,140030.0,-0.6635726058372652,驾车60分钟可达的优质医院(全国百强)总评分,t,配套,优质医院,ValueOntology.SCORE,1.299242215908578,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27779,107741,140030.0,0.6131907885608738,每万人娱乐业企业数量,t,行业（企业）,文化、体育和娱乐业,ValueOntology.QUANTITY_PER_CAPITA,0.6959003046285589,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27780,149851,140030.0,-0.6776543115934712,驾车80分钟可达的优质医院(全国百强)总评分,t,配套,优质医院,ValueOntology.SCORE,1.2648781770460615,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27784,149852,140030.0,-0.671267184198695,驾车90分钟可达的优质医院(全国百强)总评分,t,配套,优质医院,ValueOntology.SCORE,1.2033819138956816,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27787,107689,140030.0,0.6405768286751556,每万人燃气生产和供应业企业数量,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY_PER_CAPITA,0.6782833709475008,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27790,141226,140030.0,0.5240933647453513,本年度新增注册房屋建筑业企业数量,t,行业（企业）,建筑业,ValueOntology.DIFF_QUANTITY,0.7863319250702464,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27792,140459,140030.0,0.5468924763063222,本年度新增注册建筑业企业数量（大类）,t,行业（企业）,建筑业,ValueOntology.DIFF_QUANTITY,0.5557382566551594,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27798,112090,140030.0,0.5765957338818916,近2年诊所相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5705106628946213,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27800,154541,140030.0,-0.5054989051789575,本省拥有优质医院(全国百强)数量,t,配套,优质医院,ValueOntology.QUANTITY,0.825424229685258,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27804,149845,140030.0,-0.6432419395609353,本省拥有优质医院(全国百强)总评分,t,配套,优质医院,ValueOntology.SCORE,1.047897508953007,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27808,141337,140030.0,0.5303084685865771,本年度新增注册互联网和相关服务企业数量占比,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.PERCENTAGE,0.7697089413463779,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27812,141278,140030.0,0.5662684357293989,本年度新增注册农、林、牧、渔专业及辅助性活动企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.6902040617562291,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27815,56644,140030.0,0.6345674986593405,医疗保健服务；诊所；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.5604237098399527,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27816,111529,140030.0,0.5018205554668734,近2年茶艺馆相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.6739814465712943,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27821,141240,140030.0,0.5327724745492267,本年度新增注册住宿业企业数量,t,行业（企业）,住宿和餐饮业,ValueOntology.DIFF_QUANTITY,0.7860079783538719,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27824,141334,140030.0,0.5714181980226486,本年度新增注册住宿业企业数量占比,t,行业（企业）,住宿和餐饮业,ValueOntology.PERCENTAGE,0.6236061162344302,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27825,141078,140030.0,0.5446716625569609,本年度注销高端制造产业企业数量（大类）,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.7899936249973534,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27826,154540,140030.0,-0.5303612728340257,本市拥有优质医院(全国百强)数量,t,配套,优质医院,ValueOntology.QUANTITY,1.09598970093743,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27834,157439,140030.0,0.5994509696462307,本省开通普通列车的客运火车站数量（D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.7448753560781376,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27835,149822,140030.0,-0.6191264086752699,本市拥有优质大学(全国百强)总评分,t,配套,优质大学,ValueOntology.SCORE,1.1359344052070748,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27846,149856,140030.0,-0.5772635592867028,本省拥有优质大学(全国百强)总评分,t,配套,优质大学,ValueOntology.SCORE,0.8557315767789576,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27848,149844,140030.0,-0.59768704855762,本市拥有优质医院(全国百强)总评分,t,配套,优质医院,ValueOntology.SCORE,1.3995436500638587,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27849,111716,140030.0,0.5122185357957094,近2年儿童用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5875130666449848,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27850,157413,140030.0,0.6853777755160915,本省民航机场数量,t,交通,民航机场,ValueOntology.QUANTITY,0.7731501776115002,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27854,141185,140030.0,0.6010375005355625,本年度新增注册农、林、牧、渔专业及辅助性活动企业数量,t,行业（企业）,农、林、牧、渔业,ValueOntology.DIFF_QUANTITY,0.7840477675711495,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27859,56658,140030.0,0.5004235074719321,住宿服务；旅馆招待所；此类数据总个数,f,POI,住宿服务,ValueOntology.QUANTITY,0.5856456168071593,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27862,56641,140030.0,0.5419336060961077,医疗保健服务；专科医院；妇科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.7322161859231844,娱乐业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6691433632698431
27972,138885,140541.0,0.5240293166974893,餐饮业个体工商户数量,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.QUANTITY,0.5051073629029551,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
27973,138886,140541.0,0.5029692729694031,保险业个体工商户数量,t,行业（个体工商户）,金融业,ValueOntology.QUANTITY,0.8625323587760452,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
27975,107550,140541.0,0.5132636011082299,每万人专科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.513075058195324,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
27983,140716,140541.0,0.5253436880972153,本年度新增注册节能环保产业企业数量（大类）,t,创新产业（企业）,节能环保产业,ValueOntology.DIFF_QUANTITY,0.7180728666499223,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
27985,149656,140541.0,0.503004472685266,每万人印刷和记录媒介复制业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,1.0045634485705066,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
27986,141153,140541.0,0.5391695366320117,本年度新增注册环保产业企业数量,t,创新产业（企业）,节能环保产业,ValueOntology.DIFF_QUANTITY,0.7519356155711702,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
27987,141165,140541.0,0.6726590147352982,本年度注销节能环保产业企业数量（大类）,t,创新产业（企业）,节能环保产业,ValueOntology.QUANTITY,0.8723062026786779,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
27988,140869,140541.0,0.5408324219664542,本年度注销大健康产业企业数量（大类）,t,创新产业（企业）,大健康产业,ValueOntology.QUANTITY,0.662965458164228,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
27991,141541,140541.0,0.5067437435865055,本年度新增注册居民服务业个体工商户数量,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.5767581409631978,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
27994,141524,140541.0,0.5349760574036881,本年度新增注册餐饮业个体工商户数量,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.DIFF_QUANTITY,0.5519752899178746,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
27997,141542,140541.0,0.5007212196277734,本年度新增注册机动车、电子产品和日用产品修理业个体工商户数量,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.7460962744260411,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
28001,56632,140541.0,0.5111904843035129,医疗保健服务；专科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.5133771715383586,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
28002,139022,140541.0,0.515802128685886,注册3-5年个体工商户数量,t,行业（个体工商户）,注册年限,ValueOntology.QUANTITY,0.6004073986523225,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
28004,141543,140541.0,0.5026035429672318,本年度新增注册其他服务业个体工商户数量,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.7158806213937661,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
28005,140839,140541.0,0.5789344619886124,本年度注销环保产业企业数量,t,创新产业（企业）,节能环保产业,ValueOntology.QUANTITY,0.9178948610187668,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
28006,141144,140541.0,0.5079155481555482,本年度新增注册医药产业企业数量,t,创新产业（企业）,大健康产业,ValueOntology.DIFF_QUANTITY,1.2954330509746037,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
28007,112248,140541.0,0.5159162999203387,近2年宿舍相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.8129438721287038,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
28012,141483,140541.0,0.5183382388464198,本年度新增注册家具制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,1.1517347919352263,本年度注销电力、热力、燃气及水生产和供应业企业数量全国占比（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.793934384948557
28019,138885,140518.0,0.5240288636082485,餐饮业个体工商户数量,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.QUANTITY,0.5051073629029551,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
28020,138886,140518.0,0.5029684311009912,保险业个体工商户数量,t,行业（个体工商户）,金融业,ValueOntology.QUANTITY,0.8625323587760452,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
28022,107550,140518.0,0.5132628657629404,每万人专科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.513075058195324,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
28030,140716,140518.0,0.5253433368935704,本年度新增注册节能环保产业企业数量（大类）,t,创新产业（企业）,节能环保产业,ValueOntology.DIFF_QUANTITY,0.7180728666499223,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
28032,149656,140518.0,0.5030054734976604,每万人印刷和记录媒介复制业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,1.0045634485705066,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
28033,141153,140518.0,0.5391693962858638,本年度新增注册环保产业企业数量,t,创新产业（企业）,节能环保产业,ValueOntology.DIFF_QUANTITY,0.7519356155711702,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
28034,141165,140518.0,0.6726583434064735,本年度注销节能环保产业企业数量（大类）,t,创新产业（企业）,节能环保产业,ValueOntology.QUANTITY,0.8723062026786779,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
28035,140869,140518.0,0.5408320651419312,本年度注销大健康产业企业数量（大类）,t,创新产业（企业）,大健康产业,ValueOntology.QUANTITY,0.662965458164228,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
28039,141541,140518.0,0.506743039746917,本年度新增注册居民服务业个体工商户数量,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.5767581409631978,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
28042,141524,140518.0,0.5349755342253872,本年度新增注册餐饮业个体工商户数量,t,行业（个体工商户）,住宿和餐饮业,ValueOntology.DIFF_QUANTITY,0.5519752899178746,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
28045,141542,140518.0,0.5007205688647183,本年度新增注册机动车、电子产品和日用产品修理业个体工商户数量,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.7460962744260411,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
28049,56632,140518.0,0.5111897473875229,医疗保健服务；专科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.5133771715383586,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
28050,139022,140518.0,0.515801231148104,注册3-5年个体工商户数量,t,行业（个体工商户）,注册年限,ValueOntology.QUANTITY,0.6004073986523225,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
28052,141543,140518.0,0.5026031361413403,本年度新增注册其他服务业个体工商户数量,t,行业（个体工商户）,居民服务、修理和其他服务业,ValueOntology.DIFF_QUANTITY,0.7158806213937661,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
28053,140839,140518.0,0.5789338496098153,本年度注销环保产业企业数量,t,创新产业（企业）,节能环保产业,ValueOntology.QUANTITY,0.9178948610187668,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
28054,141144,140518.0,0.5079156980042986,本年度新增注册医药产业企业数量,t,创新产业（企业）,大健康产业,ValueOntology.DIFF_QUANTITY,1.2954330509746037,本年度注销电力、热力、燃气及水生产和供应业企业数量（大类）,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.7939346731587369
