frp,lat,lon,grid,occurred_time
2.06,22.793143,86.212259,6474865,2022-07-11
2.06,22.788414,86.210971,6474864,2022-07-11
0.99,23.987466,79.394505,3003298,2022-07-11
1.47,22.376529,87.281428,7017444,2022-07-11
1.81,22.375793,87.284793,7022981,2022-07-11
0.86,22.24281,87.391261,7078336,2022-07-11
1.09,22.049764,88.125275,7449294,2022-07-11
1.09,22.048871,88.129139,7449294,2022-07-11
1.42,22.049344,88.125894,7449294,2022-07-11
2.12,22.226905,84.761606,5738380,2022-07-11
2.71,22.218109,84.759516,5732842,2022-07-11
2.86,22.324189,82.689723,4680824,2022-07-11
3.99,22.327539,82.607811,4636529,2022-07-11
1.95,22.057299,83.727258,5206810,2022-07-11
1.53,22.05315,83.726368,5206809,2022-07-11
1.83,22.036391,83.357138,5018549,2022-07-11
1.97,22.030844,83.36414,5024086,2022-07-11
2.14,22.0301,83.368066,5024086,2022-07-11
2.16,22.019012,83.381942,5035158,2022-07-11
1.3,21.983628,83.236991,4957636,2022-07-11
2.42,21.919571,83.352809,5018536,2022-07-11
2.42,21.918828,83.356726,5018536,2022-07-11
1.13,21.875604,83.55768,5123734,2022-07-11
0.64,21.87427,83.49912,5090512,2022-07-11
2.03,21.680372,84.04595,5372878,2022-07-11
1.91,21.676941,84.04069,5367340,2022-07-11
2.99,21.884851,82.057847,4359629,2022-07-11
2.44,20.969247,86.006463,6369458,2022-07-11
2.57,20.972656,86.006152,6369459,2022-07-11
3.75,20.965367,86.016842,6374995,2022-07-11
3.75,20.960494,86.015619,6374994,2022-07-11
1.43,21.485144,81.771169,4210086,2022-07-11
1.05,21.483973,81.773377,4215623,2022-07-11
2.07,52.258254,77.047195,1810454,2022-07-11
2.0,52.255544,77.056258,1815990,2022-07-11
0.8,52.084636,76.853849,1710768,2022-07-11
0.8,52.083289,76.858308,1710768,2022-07-11
0.78,52.067766,76.890495,1727377,2022-07-11
1.49,52.067202,76.873306,1721840,2022-07-11
1.33,50.399416,80.184859,3410440,2022-07-11
0.62,51.461568,75.67454,1112703,2022-07-11
0.44,51.261153,75.727692,1134829,2022-07-11
0.42,51.261851,75.68659,1118218,2022-07-11
0.6,51.261293,75.649873,1096070,2022-07-11
0.66,51.257911,75.642205,1096069,2022-07-11
1.01,50.022064,78.727309,2662903,2022-07-11
1.29,50.018806,78.717041,2657365,2022-07-11
1.29,50.016814,78.722992,2662902,2022-07-11
2.96,50.017852,78.72199,2662902,2022-07-11
2.06,50.019813,78.715999,2657365,2022-07-11
12.9,46.823806,74.941638,735671,2022-07-11
12.9,46.818609,74.938339,735670,2022-07-11
2.27,45.245871,74.182753,347905,2022-07-11
2.16,45.24907,74.183252,347905,2022-07-11
6.67,30.322295,120.77051,24083363,2022-07-12
5.99,31.038111,121.904242,24659290,2022-07-12
5.99,31.036751,121.898296,24653753,2022-07-12
5.92,31.042804,121.902823,24659291,2022-07-12
5.92,31.041445,121.896867,24653754,2022-07-12
4.53,31.052833,121.880728,24648218,2022-07-12
11.34,31.057527,121.8793,24648219,2022-07-12
7.63,30.878754,120.61899,24005907,2022-07-12
2.79,33.256638,131.659116,29626226,2022-07-12
7.59,33.259979,131.658445,29626227,2022-07-12
4.02,31.566255,120.162219,23773429,2022-07-12
4.02,31.565371,120.15857,23767892,2022-07-12
3.09,31.386965,119.31272,23335986,2022-07-12
6.16,31.13658,118.177568,22760110,2022-07-12
4.19,33.797718,130.997772,29294067,2022-07-12
3.72,33.879147,130.763525,29172262,2022-07-12
3.35,34.055113,131.792217,29698296,2022-07-12
6.17,41.281924,123.746281,25596184,2022-07-12
1.51,41.825791,123.524075,25485504,2022-07-12
4.58,41.83275,123.303972,25374765,2022-07-12
6.66,41.844109,123.315226,25380303,2022-07-12
2.96,41.859559,123.082582,25258491,2022-07-12
6.71,42.320901,125.26061,26371479,2022-07-12
2.67,42.284541,122.696976,25064743,2022-07-12
5.33,43.05868,126.207502,26853280,2022-07-12
3.25,42.777464,124.128327,25795682,2022-07-12
3.71,43.038428,124.292754,25878766,2022-07-12
1.55,43.163918,124.259036,25862169,2022-07-12
6.41,43.200238,124.342557,25900932,2022-07-12
5.03,42.267404,119.1513,23259679,2022-07-12
4.6,43.530352,124.833463,26150134,2022-07-12
2.69,43.684461,124.695106,26083707,2022-07-12
1.8,43.854317,125.085556,26283058,2022-07-12
4.05,43.907539,125.383304,26432563,2022-07-12
2.83,43.915037,125.345474,26415953,2022-07-12
6.08,44.589486,129.693875,28630828,2022-07-12
2.94,43.940062,125.225819,26355049,2022-07-12
2.34,44.634548,129.558836,28558852,2022-07-12
0.97,44.133542,123.362215,25402706,2022-07-12
2.39,45.334286,131.461996,29527905,2022-07-12
4.55,45.332665,131.46667,29533442,2022-07-12
4.03,45.796389,131.21385,29400605,2022-07-12
4.24,45.795768,130.935805,29262180,2022-07-12
3.35,45.356669,126.336321,26919980,2022-07-12
4.18,45.572502,126.591836,27047355,2022-07-12
3.63,45.572149,126.566575,27036281,2022-07-12
3.95,45.57988,126.571914,27036282,2022-07-12
8.72,46.365992,132.232688,29921147,2022-07-12
6.02,46.364617,132.218691,29915610,2022-07-12
6.02,46.363937,132.21169,29910072,2022-07-12
2.86,45.675368,126.548154,27025219,2022-07-12
2.56,45.723798,126.622297,27063983,2022-07-12
6.2,45.517958,125.079701,26277706,2022-07-12
1.67,45.334899,123.912968,25685227,2022-07-12
3.17,45.844323,126.674865,27091682,2022-07-12
8.73,45.732202,125.131879,26305415,2022-07-12
2.37,45.935314,125.136988,26305438,2022-07-12
2.66,46.001396,124.575442,26023058,2022-07-12
4.27,46.443775,125.845215,26670936,2022-07-12
3.43,46.638992,127.008227,27263417,2022-07-12
1.58,45.909966,122.34002,24882426,2022-07-12
1.39,46.4814,125.034741,26255666,2022-07-12
4.78,46.001723,122.238425,24832603,2022-07-12
1.95,46.382566,124.242844,25851454,2022-07-12
1.77,46.524539,125.025406,26250133,2022-07-12
9.88,46.532048,124.903863,26189227,2022-07-12
2.89,46.572599,125.0055,26239065,2022-07-12
2.89,46.372468,123.641104,25546917,2022-07-12
42.83,46.375766,123.639902,25546918,2022-07-12
2.97,46.660638,124.805735,26139408,2022-07-12
1.26,46.664802,124.598871,26034206,2022-07-12
5.23,47.311958,124.756211,26111796,2022-07-12
5.45,47.191263,123.874579,25663286,2022-07-12
2.65,47.267477,124.100814,25779571,2022-07-12
1.46,47.286886,123.508955,25480575,2022-07-12
1.85,47.37483,123.965476,25713139,2022-07-12
3.31,47.389637,123.970926,25713141,2022-07-12
3.98,48.085561,126.824912,27169449,2022-07-12
3.98,48.088872,126.823905,27169449,2022-07-12
5.53,47.949523,122.834489,25137355,2022-07-12
2.34,49.232149,120.40398,23897210,2022-07-12
10.52,14.84798,108.771585,17968792,2022-07-12
5.43,15.039972,108.716631,17941128,2022-07-12
7.89,15.381393,108.792213,17979925,2022-07-12
6.44,14.033816,100.307209,13655378,2022-07-12
7.7,14.032248,100.3077,13655378,2022-07-12
18.27,15.624277,108.473815,17813842,2022-07-12
15.24,15.627598,108.473257,17813843,2022-07-12
4.05,16.437323,107.402112,17271307,2022-07-12
5.46,18.36361,103.656463,15361256,2022-07-12
4.2,20.402134,115.411177,21352517,2022-07-12
3.3,20.403463,115.412716,21352517,2022-07-12
2.49,18.420494,100.1693,13583886,2022-07-12
1.91,20.810409,108.903928,18035900,2022-07-12
2.59,20.813719,108.903368,18035900,2022-07-12
4.92,21.050771,110.488837,18844329,2022-07-12
6.43,21.687361,111.84264,19530987,2022-07-12
7.2,21.561892,109.574041,18373740,2022-07-12
3.78,21.556171,109.246829,18207630,2022-07-12
6.03,21.543552,108.400221,17775742,2022-07-12
3.88,21.557772,108.447043,17803429,2022-07-12
3.88,21.557229,108.44335,17797892,2022-07-12
4.51,21.945672,110.835439,19021612,2022-07-12
2.09,21.690515,108.427998,17792370,2022-07-12
12.55,22.593956,114.084092,20671710,2022-07-12
2.07,22.091994,109.913505,18550983,2022-07-12
6.78,22.544851,113.177705,20212134,2022-07-12
7.97,22.548892,113.177166,20212134,2022-07-12
3.26,21.049363,102.410493,14724800,2022-07-12
5.04,22.297646,109.534696,18357211,2022-07-12
6.92,22.852003,113.537619,20394889,2022-07-12
2.82,22.395251,109.784242,18484573,2022-07-12
8.19,23.193821,115.591474,21441420,2022-07-12
3.54,23.084292,113.986334,20621932,2022-07-12
11.2,23.776996,120.189991,23783636,2022-07-12
3.41,22.763219,110.425479,18811297,2022-07-12
7.02,23.259817,113.492651,20372786,2022-07-12
7.02,23.259349,113.488565,20372786,2022-07-12
9.56,23.263502,113.487987,20372787,2022-07-12
5.63,23.263044,113.48391,20367250,2022-07-12
3.96,23.286856,112.844696,20040569,2022-07-12
3.96,23.290858,112.844157,20040570,2022-07-12
1.54,22.818807,109.046196,18108104,2022-07-12
5.2,23.32732,112.843022,20040574,2022-07-12
5.66,22.863935,108.893208,18030591,2022-07-12
13.38,23.238454,111.579829,19398272,2022-07-12
3.34,23.42809,112.956292,20101492,2022-07-12
5.28,23.016663,109.548363,18362828,2022-07-12
7.17,23.048503,109.653178,18418202,2022-07-12
5.07,23.28416,111.092199,19149112,2022-07-12
9.52,23.409287,111.986632,19603160,2022-07-12
3.63,23.267169,109.99616,18589873,2022-07-12
6.96,23.519838,110.780072,18988565,2022-07-12
3.67,23.494496,110.50162,18850138,2022-07-12
3.87,23.737743,111.08691,19149163,2022-07-12
3.43,22.859551,105.025455,16059419,2022-07-12
1.8,23.53461,108.958371,18063888,2022-07-12
4.09,23.91897,111.165518,19187942,2022-07-12
3.69,24.17075,112.768136,20001909,2022-07-12
4.01,24.251523,113.410333,20328601,2022-07-12
5.47,23.916094,110.560315,18877870,2022-07-12
2.83,24.073431,111.570943,19392828,2022-07-12
3.7,43.684383,95.028042,10967697,2022-07-12
2.36,52.194988,107.003435,17070419,2022-07-12
6.1,46.932243,80.740431,3692441,2022-07-12
8.33,51.564124,91.99358,9423751,2022-07-12
8.33,51.562664,91.986713,9418214,2022-07-12
2.77,49.644895,83.582773,5137900,2022-07-12
3.74,50.35042,83.503662,5099219,2022-07-12
2.69,50.353931,83.502877,5099220,2022-07-12
3.72,51.251886,75.645873,1096069,2022-07-12
5.65,51.253273,75.6444,1096069,2022-07-12
4.87,51.928855,75.996095,1273328,2022-07-12
6.65,51.93765,75.998435,1273329,2022-07-12
6.25,51.934546,75.990382,1273329,2022-07-12
32.04,24.102994,111.061698,19132592,2022-07-12
4.93,24.081289,110.636011,18916647,2022-07-12
3.89,24.735723,116.188895,21746127,2022-07-12
4.93,24.022861,109.652752,18418310,2022-07-12
2.12,23.044385,103.144801,15101538,2022-07-12
3.11,24.858789,116.204349,21757214,2022-07-12
3.33,24.025542,108.646587,17903370,2022-07-12
5.57,24.698019,113.646734,20450465,2022-07-12
6.84,24.191412,109.426956,18302052,2022-07-12
6.67,24.190866,109.422919,18302052,2022-07-12
3.46,24.193727,109.41832,18296515,2022-07-12
8.62,24.19823,109.425848,18302053,2022-07-12
3.46,24.197684,109.421819,18296516,2022-07-12
5.96,24.21106,109.469171,18324202,2022-07-12
4.66,24.2714,109.476117,18324209,2022-07-12
4.66,24.27084,109.472057,18324209,2022-07-12
7.55,23.319614,103.440101,15251068,2022-07-12
4.39,23.230941,102.815068,14935449,2022-07-12
2.76,24.377603,109.56378,18374054,2022-07-12
7.94,23.148033,101.860531,14448184,2022-07-12
9.0,24.376571,109.376828,18274388,2022-07-12
3.11,25.202019,116.401179,21856919,2022-07-12
2.12,23.29203,102.593565,14819179,2022-07-12
30.03,23.082521,101.467733,14248845,2022-07-12
2.5,24.453132,109.174783,18174730,2022-07-12
5.69,24.494545,108.968806,18069532,2022-07-12
2.2,24.504739,108.589318,17875738,2022-07-12
3.06,24.080714,105.423303,16264424,2022-07-12
4.37,23.334323,100.483277,13745006,2022-07-12
6.87,23.334088,100.485022,13745006,2022-07-12
3.76,23.33444,99.6057,13296509,2022-07-12
6.95,24.05048,102.183484,14614394,2022-07-12
4.4,24.418355,103.435184,15251190,2022-07-12
70.13,24.9148,105.445449,16275591,2022-07-12
186.46,24.915433,105.449334,16275591,2022-07-12
3.67,25.246735,105.284676,16192573,2022-07-12
3.43,24.998377,103.201452,15129441,2022-07-12
5.08,24.997515,103.196618,15129441,2022-07-12
6.93,24.982523,102.76549,14907959,2022-07-12
5.75,24.982566,102.744782,14896885,2022-07-12
7.45,25.053092,102.898972,14974411,2022-07-12
3.95,25.407607,103.618629,15345430,2022-07-12
8.53,25.540737,103.77607,15422962,2022-07-12
4.17,24.807153,99.171561,13075193,2022-07-12
8.4,26.291603,106.005138,16558131,2022-07-12
2.49,26.650478,108.017011,17582516,2022-07-12
3.62,26.509528,104.925645,16009992,2022-07-12
7.21,26.526905,104.925936,16009994,2022-07-12
7.2,26.600224,104.898887,15993391,2022-07-12
3.81,27.574629,111.476272,19343385,2022-07-12
3.21,27.575066,111.473649,19343385,2022-07-12
3.68,27.744651,111.963785,19592569,2022-07-12
7.02,26.928161,104.246878,15661208,2022-07-12
8.47,26.930863,104.241988,15661208,2022-07-12
8.45,28.173686,113.177762,20212760,2022-07-12
4.24,26.520708,101.702569,14365504,2022-07-12
5.59,26.561749,101.679157,14354435,2022-07-12
5.59,26.560658,101.673486,14354435,2022-07-12
8.8,26.564526,101.672715,14354435,2022-07-12
3.93,26.572252,101.671172,14348899,2022-07-12
5.65,28.227788,112.841189,20041119,2022-07-12
8.33,26.618789,101.598462,14315682,2022-07-12
5.16,26.61623,101.602202,14315682,2022-07-12
5.16,26.61505,101.596112,14310145,2022-07-12
1.76,26.819605,102.07155,14553796,2022-07-12
6.06,27.488417,104.951259,16021175,2022-07-12
2.68,28.850394,111.923576,19576081,2022-07-12
3.91,28.493786,107.720582,17433222,2022-07-12
6.75,28.172055,105.432395,16264879,2022-07-12
22.17,27.720384,102.212744,14625877,2022-07-12
4.8,28.801213,105.843438,16475355,2022-07-12
2.34,28.803913,105.838897,16475356,2022-07-12
5.32,28.806603,105.834355,16469819,2022-07-12
5.92,28.809897,105.833697,16469819,2022-07-12
5.81,28.972429,106.687455,16907260,2022-07-12
6.57,28.776273,105.376407,16237262,2022-07-12
6.72,29.013513,106.574681,16851895,2022-07-12
8.02,28.819472,104.607207,15849676,2022-07-12
3.49,29.343583,106.346534,16735655,2022-07-12
4.77,29.373865,106.482291,16802102,2022-07-12
4.35,29.603364,107.563997,17355828,2022-07-12
4.83,29.602801,107.559885,17350291,2022-07-12
6.94,29.452068,106.23246,16674760,2022-07-12
8.83,29.36792,105.525166,16314845,2022-07-12
3.63,29.495873,105.891946,16503118,2022-07-12
3.63,29.495286,105.888018,16497581,2022-07-12
6.03,29.778198,107.044474,17090071,2022-07-12
3.78,30.185568,107.987245,17566298,2022-07-12
3.81,31.229521,117.244495,22283939,2022-07-12
4.14,30.091717,106.05534,16586239,2022-07-12
4.14,30.095006,106.054699,16586239,2022-07-12
15.59,32.24983,119.554331,23463433,2022-07-12
2.81,37.761485,106.612647,16869480,2022-07-12
4.47,37.760864,106.607802,16869480,2022-07-12
2.81,37.765577,106.616793,16869480,2022-07-12
2.81,37.764955,106.611947,16869480,2022-07-12
4.47,37.764343,106.607102,16869480,2022-07-12
7.74,39.844532,98.276841,12622833,2022-07-12
7.13,11.120106,77.567981,2071650,2022-07-12
2.74,12.440674,79.860906,3240104,2022-07-12
3.94,24.798932,83.518673,5101912,2022-07-12
9.83,25.897157,82.926208,4803036,2022-07-12
1.81,26.290826,84.670575,5689000,2022-07-12
5.57,25.697146,79.904751,3263728,2022-07-12
3.85,26.755126,83.204334,4941557,2022-07-12
3.05,30.471432,73.83222,169076,2022-07-12
6.27,30.46632,73.723769,113706,2022-07-12
4.17,30.496527,73.701628,102635,2022-07-12
5.36,30.595984,73.915739,213386,2022-07-12
3.48,30.595045,73.917638,213386,2022-07-12
3.72,30.605442,73.842872,174628,2022-07-12
2.85,30.607482,73.810682,158017,2022-07-12
1.92,30.624106,73.828772,169093,2022-07-12
6.48,30.663232,73.694891,97117,2022-07-12
3.62,30.802898,73.999126,252168,2022-07-12
3.62,30.806927,73.998033,252169,2022-07-12
3.42,30.860949,74.162399,335230,2022-07-12
2.42,30.861938,74.163357,340767,2022-07-12
1.14,42.491313,78.411626,2501491,2022-07-12
7.43,43.68265,95.026637,10967697,2022-07-12
1.71,43.36546,77.440013,2008796,2022-07-12
9.15,43.875975,76.828621,1698780,2022-07-12
18.79,45.385006,74.531406,525104,2022-07-12
18.79,45.387492,74.525499,525105,2022-07-12
7.33,46.934914,80.740832,3692441,2022-07-12
28.8,48.23027,92.694648,9777748,2022-07-12
55.27,48.230284,92.686142,9777748,2022-07-12
28.8,48.230254,92.703182,9783285,2022-07-12
55.27,48.236896,92.677826,9772212,2022-07-12
55.27,48.236892,92.686332,9777749,2022-07-12
137.15,48.243518,92.669509,9766676,2022-07-12
50.92,48.234187,92.694156,9777749,2022-07-12
50.92,48.234242,92.68563,9777749,2022-07-12
19.35,48.234142,92.702681,9783286,2022-07-12
52.15,48.234286,92.677093,9772212,2022-07-12
52.15,48.234329,92.668566,9766675,2022-07-12
36.96,48.240947,92.668747,9766675,2022-07-12
36.96,48.240904,92.677244,9772212,2022-07-12
136.69,48.254174,92.669068,9766677,2022-07-12
69.93,48.254207,92.660572,9761140,2022-07-12
69.93,48.254242,92.652096,9761140,2022-07-12
136.69,48.260748,92.677726,9772215,2022-07-12
15.9,48.260586,92.711826,9788826,2022-07-12
18.85,48.260547,92.720355,9794363,2022-07-12
136.69,48.260782,92.669239,9766678,2022-07-12
177.64,48.267322,92.686414,9777752,2022-07-12
15.32,48.267175,92.720516,9794363,2022-07-12
24.95,48.267214,92.711966,9788826,2022-07-12
332.62,48.267356,92.677897,9772215,2022-07-12
177.64,48.27394,92.686575,9777753,2022-07-12
24.95,48.27388,92.703615,9783290,2022-07-12
177.64,48.273906,92.695101,9783290,2022-07-12
332.62,48.273974,92.678068,9772216,2022-07-12
123.91,48.280558,92.686755,9777754,2022-07-12
109.78,48.280498,92.703806,9783291,2022-07-12
109.78,48.287116,92.703996,9783292,2022-07-12
123.91,48.287152,92.695452,9783292,2022-07-12
19.89,48.293515,92.755449,9810977,2022-07-12
13.24,48.293554,92.746895,9805440,2022-07-12
102.7,48.293707,92.712719,9788829,2022-07-12
78.9,48.293677,92.721278,9794366,2022-07-12
13.24,48.300192,92.747115,9805441,2022-07-12
1.8,50.014991,78.718864,2662902,2022-07-12
9.75,50.019324,78.724514,2662902,2022-07-12
5.87,51.690409,81.217221,3936598,2022-07-12
5.05,51.694962,81.222256,3936599,2022-07-12
12.5,51.694489,81.216362,3931062,2022-07-12
5.05,51.699042,81.221387,3936599,2022-07-12
1.76,51.259733,75.727542,1134828,2022-07-12
1.23,51.255025,75.638728,1090532,2022-07-12
3.0,52.147221,80.63476,3637651,2022-07-12
5.83,52.943559,83.235683,4961083,2022-07-12
5.83,52.948082,83.234984,4961083,2022-07-12
4.95,52.947628,83.227432,4955546,2022-07-12
1.5,49.010166,131.904033,29755331,2022-07-12
1.73,47.226972,130.199436,28885824,2022-07-12
0.77,45.821166,130.897563,29240035,2022-07-12
1.09,45.755946,131.084041,29339694,2022-07-12
2.72,44.540462,132.76115,30192256,2022-07-12
3.72,42.87794,129.422179,28492212,2022-07-12
1.25,34.783791,134.672241,31165682,2022-07-12
0.72,34.473714,133.445495,30539967,2022-07-12
0.59,34.472073,133.430718,30528893,2022-07-12
0.72,34.47084,133.440134,30534429,2022-07-12
0.78,34.470919,133.433574,30534429,2022-07-12
1.22,34.466781,133.437618,30534429,2022-07-12
1.01,34.462663,133.441651,30534429,2022-07-12
1.77,34.929589,127.756717,27638630,2022-07-12
2.84,34.925343,127.750026,27638629,2022-07-12
2.84,34.920608,127.749436,27638629,2022-07-12
1.64,34.915852,127.748815,27638628,2022-07-12
1.64,34.915353,127.754966,27638628,2022-07-12
0.9,34.058721,131.794422,29698297,2022-07-12
0.9,34.054981,131.793783,29698296,2022-07-12
1.15,33.951212,131.233569,29410361,2022-07-12
0.79,33.946707,131.238666,29415897,2022-07-12
1.46,33.799005,131.000041,29294067,2022-07-12
2.38,33.798492,130.999197,29294067,2022-07-12
1.33,33.781645,131.008372,29299602,2022-07-12
0.5,33.400577,133.311935,30467866,2022-07-12
3.33,25.020187,121.04548,24221197,2022-07-12
1.61,24.132199,121.640387,24525634,2022-07-12
1.45,37.676913,104.991872,16044457,2022-07-12
0.7,37.606927,105.686903,16398818,2022-07-12
1.34,37.630552,105.206063,16155192,2022-07-12
1.04,37.613449,105.031838,16066598,2022-07-12
4.38,35.196658,119.38827,23375169,2022-07-12
0.42,37.438781,105.638357,16371114,2022-07-12
5.02,35.186799,119.39057,23380705,2022-07-12
4.9,35.167424,119.376074,23369629,2022-07-12
3.19,35.145665,119.081678,23220128,2022-07-12
2.42,35.183381,118.799874,23076170,2022-07-12
1.54,37.443894,102.892333,14975790,2022-07-12
0.85,37.442554,102.892973,14975790,2022-07-12
2.0,37.033051,103.021133,15042189,2022-07-12
2.0,37.032597,103.027029,15042189,2022-07-12
8.77,34.408272,119.850645,23613173,2022-07-12
1.92,37.028376,103.0205,15042188,2022-07-12
1.92,37.027913,103.026556,15042188,2022-07-12
1.07,34.925101,117.535742,22433849,2022-07-12
1.95,37.011672,103.114543,15086482,2022-07-12
1.95,37.006555,103.119813,15092019,2022-07-12
2.1,37.008611,103.113043,15086482,2022-07-12
2.38,37.008107,103.118883,15092019,2022-07-12
1.09,35.074947,116.589768,21952147,2022-07-12
1.12,34.86286,117.446726,22389546,2022-07-12
1.04,34.942167,116.80757,22062872,2022-07-12
2.24,34.941326,116.80737,22062872,2022-07-12
1.89,34.94168,116.745515,22029650,2022-07-12
1.34,34.514744,117.503281,22417192,2022-07-12
1.53,34.476505,117.464244,22395040,2022-07-12
1.2,33.571811,118.994136,23175656,2022-07-12
4.32,33.610155,116.580425,21946447,2022-07-12
1.72,31.83069,121.824671,24620620,2022-07-12
2.04,32.755946,117.315635,22322868,2022-07-12
1.37,32.752815,117.309921,22317330,2022-07-12
1.2,32.751872,117.314341,22322867,2022-07-12
4.39,31.982737,120.614908,24000493,2022-07-12
5.37,31.849277,120.728599,24061385,2022-07-12
1.68,31.847645,120.726527,24061384,2022-07-12
2.61,31.846799,120.730091,24061384,2022-07-12
1.33,32.58257,117.255303,22289626,2022-07-12
3.01,31.888172,120.20162,23790076,2022-07-12
3.72,31.711034,120.839198,24116739,2022-07-12
5.34,31.709866,120.838289,24116739,2022-07-12
2.45,31.696442,120.077521,23729148,2022-07-12
0.56,33.117069,112.606694,19925387,2022-07-12
1.5,31.963412,118.343989,22843257,2022-07-12
1.82,31.964809,118.348227,22848795,2022-07-12
2.74,32.779339,114.042546,20656233,2022-07-12
1.1,31.006583,121.688184,24548547,2022-07-12
3.66,31.698669,118.473062,22909672,2022-07-12
1.91,31.698124,118.471298,22909672,2022-07-12
4.26,32.482829,114.043409,20656200,2022-07-12
4.05,31.385719,119.303243,23335986,2022-07-12
6.52,31.51839,117.902018,22621728,2022-07-12
1.55,31.947589,114.63497,20955139,2022-07-12
1.29,31.948636,114.632938,20955139,2022-07-12
2.68,32.460121,111.663987,19443595,2022-07-12
2.06,31.191048,118.074106,22710283,2022-07-12
8.93,31.135827,118.173558,22760110,2022-07-12
5.55,31.134677,118.178664,22760110,2022-07-12
1.71,31.275593,117.343734,22333777,2022-07-12
5.09,31.129846,118.020797,22682592,2022-07-12
5.35,31.100062,118.028396,22682588,2022-07-12
5.54,31.090094,118.031032,22688124,2022-07-12
3.45,30.992084,117.783314,22560762,2022-07-12
1.75,30.851746,117.754637,22544136,2022-07-12
2.47,30.841941,117.778357,22555209,2022-07-12
2.47,30.840846,117.78341,22560745,2022-07-12
1.11,30.817827,117.803491,22571817,2022-07-12
2.64,30.747799,117.409096,22366940,2022-07-12
0.66,30.6265,116.863918,22090077,2022-07-12
1.13,30.626056,116.866604,22090076,2022-07-12
0.28,31.749981,110.36167,18779076,2022-07-12
0.76,31.274171,112.276476,19753535,2022-07-12
1.22,31.143964,112.19483,19714761,2022-07-12
3.24,30.636082,114.445088,20860864,2022-07-12
7.39,30.634102,114.455312,20866400,2022-07-12
3.24,30.635093,114.450206,20860863,2022-07-12
3.24,30.631423,114.449248,20860863,2022-07-12
7.01,30.613732,114.460804,20866398,2022-07-12
2.38,31.176956,110.749029,18978344,2022-07-12
3.4,30.393588,114.865375,21071243,2022-07-12
2.81,29.151427,119.541352,23457551,2022-07-12
3.84,31.188575,107.455567,17300634,2022-07-12
0.62,30.520347,111.235533,19221899,2022-07-12
1.41,31.284001,105.599244,16353818,2022-07-12
0.87,31.284191,105.597963,16353818,2022-07-12
2.97,28.888196,118.868561,23114228,2022-07-12
2.97,28.886766,118.874733,23114228,2022-07-12
1.02,29.251805,117.184843,22256033,2022-07-12
0.51,29.248504,117.178743,22250496,2022-07-12
1.47,30.202292,111.076236,19144345,2022-07-12
1.71,30.504087,107.458032,17300558,2022-07-12
1.06,28.627773,117.385492,22355630,2022-07-12
0.78,28.627421,117.38357,22355630,2022-07-12
0.6,29.697489,111.517453,19365769,2022-07-12
4.2,30.188342,107.985219,17566299,2022-07-12
0.37,29.623237,111.311327,19260558,2022-07-12
1.09,29.5838,111.286996,19249479,2022-07-12
2.0,30.185653,106.829887,16979376,2022-07-12
0.8,30.23981,106.210531,16663773,2022-07-12
0.84,30.242721,106.209452,16663774,2022-07-12
1.53,28.328584,117.235747,22278079,2022-07-12
2.09,29.828703,107.608618,17378001,2022-07-12
2.48,29.828085,107.61298,17378001,2022-07-12
2.0,29.784656,107.047696,17090072,2022-07-12
2.0,29.781174,107.047124,17090071,2022-07-12
2.32,29.778292,107.042056,17090071,2022-07-12
0.91,28.283861,115.719436,21508431,2022-07-12
0.91,28.283006,115.72367,21508431,2022-07-12
1.41,29.434195,108.778084,17970416,2022-07-12
1.01,29.587335,107.436645,17289382,2022-07-12
0.59,28.730396,112.265964,19747714,2022-07-12
2.53,27.991203,115.621107,21458565,2022-07-12
2.53,27.990357,115.62533,21458565,2022-07-12
1.22,29.387792,105.993675,16552939,2022-07-12
4.69,27.780011,114.926629,21104174,2022-07-12
2.84,27.779245,114.930544,21104174,2022-07-12
1.34,27.775973,114.905116,21093099,2022-07-12
1.34,27.775183,114.909056,21093099,2022-07-12
3.45,26.733869,119.638829,23501578,2022-07-12
0.68,29.290741,105.027552,16060135,2022-07-12
1.7,28.712708,108.959721,18064464,2022-07-12
0.65,28.041557,112.804957,20024488,2022-07-12
1.25,27.960479,113.22163,20234885,2022-07-12
4.08,28.92863,106.888893,17006922,2022-07-12
1.69,27.808465,112.89992,20068758,2022-07-12
1.69,27.807604,112.90456,20074295,2022-07-12
1.63,26.780562,117.779186,22554756,2022-07-12
2.28,26.776108,117.782861,22560293,2022-07-12
1.09,27.550564,113.130797,20190543,2022-07-12
1.46,27.746255,111.977372,19603643,2022-07-12
3.32,27.745081,111.963615,19592569,2022-07-12
1.23,27.8297,111.177,19193914,2022-07-12
0.79,27.669723,111.872941,19548264,2022-07-12
2.45,27.689097,111.441908,19326787,2022-07-12
1.29,27.992777,108.464219,17809682,2022-07-12
2.69,26.259313,117.609708,22471643,2022-07-12
2.69,26.254515,117.608548,22471643,2022-07-12
0.85,27.122293,113.116941,20179421,2022-07-12
1.49,27.715965,109.139424,18152946,2022-07-12
1.06,26.395868,115.774711,21535906,2022-07-12
1.08,27.128972,111.499902,19359946,2022-07-12
1.23,28.115462,104.559349,15821913,2022-07-12
1.4,27.601134,107.994801,17571548,2022-07-12
0.41,27.046333,111.101188,19155068,2022-07-12
0.9,26.993242,110.647751,18922508,2022-07-12
1.53,26.86826,111.171435,19188270,2022-07-12
1.01,26.577651,112.60745,19924659,2022-07-12
